NCO_2015_Code,NCO_2004_Code,NCO_Job_Title,ONET_Code,ONET_Job_Title,Match_Score,LM_AIOE_Raw,AI_Automatability,AI_Exposure_Category,Match_Type
2635.99,2446.9,"Social Work Professionals, Other",21-1029.00,"Social Workers, All Other",80,0.957,74.36507936507937,Medium-High,version_map
2636.01,2461.1,Priest,21-2011.00,Clergy,80,1.47,87.93650793650792,High,direct
2636.02,2462.1,Purohit,21-2011.00,Clergy,80,1.47,87.93650793650792,High,direct
2636.99,2462.9,Ordained Religious and Non-Ordained Religious,21-2011.00,Clergy,80,1.47,87.93650793650792,High,direct
2641.01,2451.1,Author,27-3043.00,Writers and Authors,95,1.17,79.99999999999999,High,direct
2641.02,2451.15,Critic,27-3043.00,Writers and Authors,80,1.17,79.99999999999999,High,direct
2641.03,2451.2,Editor,27-3041.00,Editors,95,1.191,80.55555555555556,High,direct
2641.0302,,Script Editor,27-3041.00,Editors,95,1.191,80.55555555555556,High,direct
2641.04,2451.25,Sub-Editor,27-3041.00,Editors,95,1.191,80.55555555555556,High,direct
2641.05,2451.65,Poet,27-3043.00,Writers and Authors,80,1.17,79.99999999999999,High,direct
2641.0601,2451.7,Script Writer,27-3043.00,Writers and Authors,95,1.17,79.99999999999999,High,direct
2641.0602,,Script Researcher,27-3043.00,Writers and Authors,80,1.17,79.99999999999999,High,direct
2641.0701,,Associate – Editorial,27-3041.00,Editors,95,1.191,80.55555555555556,High,direct
2641.0801,,Associate – Learning,27-3043.00,Writers and Authors,80,1.17,79.99999999999999,High,direct
2641.0901,,Technical Writer – Product Documentation,27-3043.00,Writers and Authors,95,1.17,79.99999999999999,High,direct
2641.0902,,Technical Writer – Application Development,27-3043.00,Writers and Authors,95,1.17,79.99999999999999,High,direct
2641.0903,,Technical Writer – Technical Documentation/,27-3043.00,Writers and Authors,95,1.17,79.99999999999999,High,direct
2641.99,2451.9,"Authors, Journalists and Other Writers",27-3023.00,"News Analysts, Reporters, and Journalists",95,1.471,87.96296296296296,High,version_map
2642.01,2451.3,News Reporter,27-3023.00,"News Analysts, Reporters, and Journalists",95,1.471,87.96296296296296,High,version_map
2642.02,2451.35,Columnist,27-3023.00,"News Analysts, Reporters, and Journalists",80,1.471,87.96296296296296,High,version_map
2642.03,2451.4,Freelance Journalist,27-3023.00,"News Analysts, Reporters, and Journalists",95,1.471,87.96296296296296,High,version_map
2642.04,2451.45,Commentary Writer,27-3043.00,Writers and Authors,95,1.17,79.99999999999999,High,direct
2642.05,2451.55,Radio Commentator,27-3023.00,"News Analysts, Reporters, and Journalists",80,1.471,87.96296296296296,High,version_map
2642.06,2451.6,Commentator (Motion Picture),27-3023.00,"News Analysts, Reporters, and Journalists",80,1.471,87.96296296296296,High,version_map
2643.01,2444.1,Language Specialist,27-3091.00,Interpreters and Translators,80,1.352,84.81481481481481,High,direct
2643.02,2444.2,Translator,27-3091.00,Interpreters and Translators,80,1.352,84.81481481481481,High,direct
2643.03,2444.3,Interpreter,27-3091.00,Interpreters and Translators,80,1.352,84.81481481481481,High,direct
2643.0401,,Language Translator – Software Products,27-3091.00,Interpreters and Translators,80,1.352,84.81481481481481,High,direct
2643.0402,,Language Translator – IT Services,27-3091.00,Interpreters and Translators,80,1.352,84.81481481481481,High,direct
2643.99,2444.9,"Philologists, Translators and Interpreters, Other",27-3091.00,Interpreters and Translators,80,1.352,84.81481481481481,High,direct
2651.01,2452.1,Sculptor,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
2651.02,2452.2,Modeller (Except Stone),27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",80,-0.698,30.582010582010582,Medium-Low,direct
2651.03,2452.3,Stone Modeller,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",80,-0.698,30.582010582010582,Medium-Low,direct
2651.04,2452.4,"Painter, Fine Art",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
2651.05,2452.5,"Renovator, Paintings",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",80,-0.698,30.582010582010582,Medium-Low,direct
2651.06,2452.55,Cartoonist,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",80,-0.698,30.582010582010582,Medium-Low,direct
2651.99,2452.9,"Visual Artists, Other",27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
2652.01,2453.1,Music Composer,27-2042.00,Musicians and Singers,80,0.29,56.719576719576715,Medium-High,direct
2652.02,2453.2,Orchestra Conductor,27-2042.00,Musicians and Singers,80,0.29,56.719576719576715,Medium-High,direct
2652.03,2453.3,Singer,27-2042.00,Musicians and Singers,95,0.29,56.719576719576715,Medium-High,direct
2652.04,2453.4,"Instrumental Musician, String Instrument",27-2042.00,Musicians and Singers,95,0.29,56.719576719576715,Medium-High,direct
2652.05,2453.5,"Instrumental Musician, Percussion Instrument",27-2042.00,Musicians and Singers,95,0.29,56.719576719576715,Medium-High,direct
2652.06,2453.6,"Instrumental Musician, Wind Instrument",27-2042.00,Musicians and Singers,95,0.29,56.719576719576715,Medium-High,direct
2652.99,2453.9,"Musicians, Singers and Composers, Other",27-2042.00,Musicians and Singers,95,0.29,56.719576719576715,Medium-High,direct
2653.01,2454.1,Choreographer,27-2032.00,Choreographers,95,-0.886,25.60846560846561,Medium-Low,direct
2653.02,2454.2,Nattuvan,27-2031.00,Dancers,80,-1.793,1.613756613756618,Low,direct
2653.03,2454.3,Dancer,27-2031.00,Dancers,95,-1.793,1.613756613756618,Low,direct
2653.99,2454.9,"Choreographers and Dancers, Other",27-2032.00,Choreographers,95,-0.886,25.60846560846561,Medium-Low,direct
2654.01,2455.1,"Director, Theatrical",27-2012.00,Producers and Directors,80,0.86,71.79894179894178,Medium-High,direct
2654.02,2455.2,"Director, Music",27-2012.00,Producers and Directors,80,0.86,71.79894179894178,Medium-High,direct
2654.03,2455.3,Dance Director,27-2012.00,Producers and Directors,80,0.86,71.79894179894178,Medium-High,direct
2654.0351,,Live Action Director,27-2012.00,Producers and Directors,80,0.86,71.79894179894178,Medium-High,direct
2654.04,2455.4,"Director, Research (Motion Picture, Radio & TV)",27-2012.00,Producers and Directors,80,0.86,71.79894179894178,Medium-High,direct
2654.05,1229.1,"Manager, Recreation and Entertainment",27-2012.00,Producers and Directors,80,0.86,71.79894179894178,Medium-High,direct
2654.06,1229.3,"Producer, Stage",27-2012.00,Producers and Directors,80,0.86,71.79894179894178,Medium-High,direct
2654.07,1229.4,"Producer, Film",27-2012.00,Producers and Directors,80,0.86,71.79894179894178,Medium-High,direct
2654.08,1229.5,Production Manager (Motion Picture),27-2012.00,Producers and Directors,80,0.86,71.79894179894178,Medium-High,direct
2654.0901,,Lighting Artist,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
2654.99,2455.9,"Stage and Film Directors, Other",27-2012.00,Producers and Directors,80,0.86,71.79894179894178,Medium-High,direct
2655.01,2455.5,Actor and Actress,27-2011.00,Actors,95,0.578,64.33862433862433,Medium-High,direct
2655.02,2455.6,Extra,27-2011.00,Actors,80,0.578,64.33862433862433,Medium-High,direct
2655.0301,,Voice Over Artist,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",95,-0.698,30.582010582010582,Medium-Low,direct
2656.01,3472.1,Programme Announcer,27-3011.00,Broadcast Announcers and Radio Disc Jockeys,80,1.124,78.78306878306879,High,direct
2656.02,3472.2,Disc Jockey,27-3011.00,Broadcast Announcers and Radio Disc Jockeys,80,1.124,78.78306878306879,High,direct
2656.99,3472.9,"Radio, Television and Other Announcers, Other",27-3011.00,Broadcast Announcers and Radio Disc Jockeys,80,1.124,78.78306878306879,High,direct
2659.01,3474.1,Rope Dancer,27-2031.00,Dancers,95,-1.793,1.613756613756618,Low,direct
2659.02,3474.15,Acrobat,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.03,3474.2,Equestrian,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.04,3474.3,Contortionist,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.05,3474.35,"Circus Performers, Other",27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.06,3474.4,Ventriloquist,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.07,3474.42,Buffoon; Clown,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.08,3474.45,Mimic,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.09,3474.5,Magician,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.1,3474.55,Juggler,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.11,3474.7,Snake Charmer,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.12,3474.75,Puppeteer,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",80,-0.11500000000000005,46.00529100529101,Medium-Low,prefix_5
2659.13,3474.6,"Trainer, Animal",53-4011.00,Locomotive Engineers,95,-0.916,24.814814814814817,Low,direct
2659.14,3474.65,Race Horse Trainer,53-4011.00,Locomotive Engineers,95,-0.916,24.814814814814817,Low,direct
3111.01,3111.1,"Laboratory Assistant, Physical",19-4031.00,Chemical Technicians,80,-0.094,46.56084656084656,Medium-Low,direct
3111.02,3111.2,"Laboratory Assistant, Soil",19-4031.00,Chemical Technicians,80,-0.094,46.56084656084656,Medium-Low,direct
3111.03,3111.3,"Laboratory Assistant, Chemical",19-4031.00,Chemical Technicians,80,-0.094,46.56084656084656,Medium-Low,direct
3111.04,3111.35,Chemical Radiation Technician,19-4031.00,Chemical Technicians,80,-0.094,46.56084656084656,Medium-Low,direct
3111.05,3111.4,"Laboratory Assistant, Geological",19-4031.00,Chemical Technicians,80,-0.094,46.56084656084656,Medium-Low,direct
3111.06,3111.5,"Slide Examiner, Petrology",47-5041.00,Continuous Mining Machine Operators,95,-1.355,13.201058201058203,Low,direct
3111.07,3111.6,"Slide Examiner, Palaeontology",47-5041.00,Continuous Mining Machine Operators,95,-1.355,13.201058201058203,Low,direct
3111.99,3111.9,"Physical Science Technicians, Other",19-4031.00,Chemical Technicians,80,-0.094,46.56084656084656,Medium-Low,direct
3112.01,3112.1,"Overseer, Civil Engineering",17-2051.00,Civil Engineers,95,0.927,73.57142857142857,Medium-High,direct
3112.02,3112.2,Permanent Way Inspector,17-3022.00,Civil Engineering Technologists and Technicians,80,0.553,63.67724867724867,Medium-High,direct
3112.03,3112.3,Plain Tabler,17-3022.00,Civil Engineering Technologists and Technicians,80,0.553,63.67724867724867,Medium-High,direct
3112.04,3112.4,Topographical Auxiliary,17-3022.00,Civil Engineering Technologists and Technicians,80,0.553,63.67724867724867,Medium-High,direct
3112.05,3112.5,Computer Topographical,17-3022.00,Civil Engineering Technologists and Technicians,80,0.553,63.67724867724867,Medium-High,direct
3112.06,3112.6,"Surveyor, Tidal",17-1022.00,Surveyors,95,-0.121,45.84656084656085,Medium-Low,direct
3112.0701,,Assistant Laboratory and Field Technician,17-3022.00,Civil Engineering Technologists and Technicians,80,0.553,63.67724867724867,Medium-High,direct
3112.99,3112.9,"Civil Engineering Technicians, Other",17-2051.00,Civil Engineers,95,0.927,73.57142857142857,Medium-High,direct
3113.0101,3113.1,"Electrical Engineering, Technician/Maintenance",17-2071.00,Electrical Engineers,95,0.901,72.88359788359787,Medium-High,direct
3113.0102,,Maintenance Technician Electrical,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.0111,,Technician Furnace Transformers: Ferro Alloys,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.02,3113.2,Electrical Technician (High Voltage),17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.03,3113.3,Energy Auditor,13-2011.00,Accountants and Auditors,95,1.214,81.16402116402116,High,direct
3113.0401,,Machine Maintenance Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.0501,,Maintenance Executive,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.0601,,Maintenance Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.0701,,Customer Inspection Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.0801,,In-Process and Final Quality Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
3113.0802,,Final Testing Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.0803,,Automated Optical Inspection Machine Operator,51-9199.00,"Production Workers, All Other",95,-1.363,12.98941798941799,Low,direct
3113.0901,,Cluster In-Charge,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.1001,,LED Luminaries Testing and Measurement,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.1002,,LED Light Repair Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3113.99,3113.9,"Electrical Technicians, Other",17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3114.01,3114.1,Electronics Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3114.02,3152.6,Television Chassis Inspector/Television Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3114.0601,,BSS Support Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
3114.0701,,Field Maintenance Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
3114.0801,,ICT Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
3114.0802,,ICT Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3114.0804,,Broadband Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,80,0.078,51.111111111111114,Medium-High,direct
3114.0901,,Installation Engineer – L2 & L3,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
3114.0902,,Installation Engineer Installation Engineer – SDH,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
3114.1101,,Product Specialist Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
3114.1201,,Transmission Engineer,17-2199.00,"Engineers, All Other",95,0.581,64.41798941798942,Medium-High,direct
